"State","Year","Overdose_Rate","AVG_AGE","bachelors_percent","median_income","PDMP","poverty_rate","unemp_rate","WHITE_PCT"
"Pennsylvania",2003,3.9,38.3809896405416,17.4374973084645,63398,1,10.5,7.19149136995294,85.1340020238672
"Pennsylvania",2004,3.9,38.5416666109798,17.8377315962584,63417,1,11.4,6.74596920949494,84.8140063028664
"Pennsylvania",2005,4.2,38.7504069425189,18.5806564675364,64391,1,11.2,6.57974604235343,84.6543377938418
"Pennsylvania",2006,3.4,38.8883821796356,18.3155165646474,65302,1,11.3,6.22438448074726,83.8184685475106
"Pennsylvania",2007,4,38.9267405905287,18.4178340633383,63448,1,10.4,5.91348353488828,83.7017783294372
"Pennsylvania",2008,4.9,39.1944202889411,18.9094090837778,64842,1,11,5.8493095658024,83.7758456409918
"Pennsylvania",2009,5.2,39.2601585574727,19.1375056754322,60979,1,11.1,9.10188252620542,83.5138325047976
"Pennsylvania",2010,5,39.3756097541785,19.4799376535745,60166,1,12.2,9.67920913569923,82.556541771869
"Pennsylvania",2011,6,39.5761335383523,19.6621236351012,60254,1,12.6,9.17988226292146,82.32914427705
"Pennsylvania",2012,6.6,39.7430022526673,20.5131634368407,61362,1,13.9,8.9674089132398,82.0778897007851
"Pennsylvania",2013,7.6,39.9052745537526,20.8595781318341,64255,1,12.4,8.34506386269735,81.5861700053101
"Pennsylvania",2014,8.7,40.0690087258291,21.1890178693411,63204,1,12.5,7.0587920858509,81.4281208667192
"Pennsylvania",2015,10.8,40.2111885464897,21.686251508787,69061,1,12.3,6.30047117461168,81.1455228715822
"Pennsylvania",2016,17.7,40.3678319385286,22.7170559471449,68847,1,11.1,5.77145035599465,80.8559093952259
"Pennsylvania",2017,20.1,40.5272539527237,23.3643227925545,67736,1,11.2,5.33332658114094,80.696077017309
"Pennsylvania",2018,22.6,40.6573235387357,23.5493704253748,69619,1,11.8,4.85773143818936,80.0941277701518
"Pennsylvania",2019,24,40.8690127760616,24.1030202416203,74800,1,8.7,4.70243952467516,79.6497091194189
"Pennsylvania",2020,30.9,40.984476208575,25.3379094251741,74094,1,10.7,6.80321565519106,75.7669453618819
"Rhode Island",2000,5.8,37.4093816758959,18.587592750614,66574,1,10.2,4.11825912799931,84.6913775152328
"Rhode Island",2001,8.1,37.4213980562728,19.5065787538893,70140,1,9.6,5.85702696073807,85.6697663566977
"Rhode Island",2002,7.2,37.7853083447003,19.1542761568626,64059,1,11,6.05358303356491,84.7372138282164
"Rhode Island",2003,10.1,37.7550048399724,20.7451629200267,66024,1,11.5,6.68311080129408,85.1592177370526
"Rhode Island",2004,7.4,37.8622394170889,20.263220321658,68923,1,11.5,6.57556310922632,83.8056242900207
"Rhode Island",2005,11.4,37.893202643223,20.7058272459459,68819,1,12.1,5.71891842927669,83.3059449289837
"Rhode Island",2006,12.4,38.135085845955,20.3079776322815,72386,1,10.5,5.55170679729782,82.9117374322084
"Rhode Island",2007,8.4,38.0612724893934,21.2984670533695,71010,1,9.5,5.95747113908806,82.8146624416732
"Rhode Island",2008,12.6,38.6382438703145,21.8017335561502,67161,1,12.7,7.37616895221155,83.3788547261674
"Rhode Island",2009,11.1,38.824043470954,21.3964179949089,65362,1,13,9.26949101558313,82.0806696486642
"Rhode Island",2010,10.6,38.9634832261043,21.7144116267098,64287,1,14,10.7760350931756,81.1708959944381
"Rhode Island",2011,13.8,39.1086899863217,22.4140161437912,59196,1,13.4,9.7297457921904,81.7513901809375
"Rhode Island",2012,13.6,39.2902973649233,22.6034283799172,66281,1,13.6,9.70258204951168,81.4713432074128
"Rhode Island",2013,18.5,39.5850685347086,23.8471114424861,65614,1,13.5,8.86357742228009,80.1473308410468
"Rhode Island",2014,20,39.8087820670165,22.1033896811234,67168,1,11.3,7.5941233583548,81.2477195682604
"Rhode Island",2015,24.4,39.7390764727378,24.1244421555281,63699,1,11.8,6.08715714374451,80.6535655657778
"Rhode Island",2016,26.6,40.0625552570649,25.3654302336368,69467,1,11.4,5.42284461561464,81.0303797899711
"Rhode Island",2017,26.5,40.020482447324,24.7158702161774,72285,1,12.2,5.84108331739879,81.5451299923842
"Rhode Island",2018,25.3,40.4165031234779,25.7385925670212,67183,1,8.9,5.87637150581029,80.9142970637889
"Rhode Island",2019,22.9,40.7035269374651,25.9815114960811,74344,1,9.2,4.01968428053225,78.4683408205512
"Rhode Island",2020,31.5,40.8412653370342,28.0582454940268,83918,1,8.5,8.04634394985343,72.1897216266042
"South Carolina",2000,2.2,35.8469423238557,15.8148995016797,59274,0,11.1,5.59464903688677,68.4794343464166
"South Carolina",2001,2.2,35.9477411047199,15.5414917889135,57888,0,15.1,6.2299897372298,67.1653790674194
"South Carolina",2002,2.1,36.3680796012185,15.8505037514801,57104,0,14.3,7.78636524871074,67.093347539804
"South Carolina",2003,2.3,36.4337148592023,16.1887094919289,56821,0,12.7,8.35671849763597,66.8884757167986
"South Carolina",2004,3.2,36.6016823824005,16.8629634975583,55631,0,14.9,7.39147812949233,67.9643128617447
"South Carolina",2005,3.6,36.7287068271458,16.0709029020997,55949,0,15,7.69826187583063,67.2825036445542
"South Carolina",2006,5.4,37.1729904941835,15.7928645167173,53367,0,11.2,7.09652282748783,67.3102614545008
"South Carolina",2007,4.6,37.2667322184836,16.4751348149345,57915,0,14.1,6.73642813483266,67.335048661334
"South Carolina",2008,5,37.4851415241752,16.5099558015983,53177,1,14,7.56183941492266,67.3032724675209
"South Carolina",2009,5.4,37.5164880530347,16.9691719930668,52028,1,13.7,11.6430968439804,67.4760514789612
"South Carolina",2010,6,37.7369728353053,17.197764084902,51927,1,16.9,12.8155839191527,67.1064630680593
"South Carolina",2011,5.3,37.9665989917144,16.5524242236436,48392,1,19,11.7868529442348,66.9755280249101
"South Carolina",2012,5.2,38.202488587921,17.6559463795824,52492,1,16.7,10.8029599078167,66.8511256904776
"South Carolina",2013,5.2,38.493373912712,18.1386011130428,50749,1,15.9,9.59422710966999,67.2814099072241
"South Carolina",2014,11,38.7569114587494,18.5079427093572,51469,1,16.5,8.20879777247509,67.3159672400228
"South Carolina",2015,11.9,39.0351707240756,18.9389572941657,53017,1,14.3,7.37159808931508,67.1484265379341
"South Carolina",2016,13.2,39.2349548559508,19.6633461120364,61347,1,14.1,6.23642315131677,67.3243072782572
"South Carolina",2017,15.4,39.4806066194581,20.0447260143513,60278,1,15.6,5.70078036441604,67.2793936910287
"South Carolina",2018,16.9,39.6908780996226,20.2045306893396,61980,1,12.8,5.03814938047894,67.0729901121667
"South Carolina",2019,17.1,39.9886464853165,21.254511320691,65735,1,15.1,4.6840012338832,66.6559261205808
"South Carolina",2020,27.4,40.1740438998425,23.034320816453,63159,1,13.4,6.09999498520636,64.1780361194245
"South Dakota",2004,2.7,36.8355855855856,15.7257107406808,59105,0,13.5,4.18989280245023,94.0083346819874
"South Dakota",2005,2.8,36.8732678983834,16.4361611966862,60011,0,11.8,4.0980468176203,88.3117571032057
"South Dakota",2006,3.1,37.2901285171482,16.6394473084808,61193,0,10.7,3.98202112589015,86.2819550362633
"South Dakota",2007,2.7,37.6455907010041,17.1192454299404,60804,0,9.4,4.49480242716078,87.5636605690674
"South Dakota",2008,4,37.5947358473204,15.9256348592504,65091,0,13.1,3.51309630514889,87.1376807088837
"South Dakota",2009,4.3,37.5273214727536,17.2439600533246,58009,0,14.1,5.14829092307551,86.283932578599
"South Dakota",2010,4.1,37.5983369730165,19.2083413455356,56478,0,13.6,6.53157232300677,86.009163918022
"South Dakota",2011,4.2,37.7656810851347,17.2991279993981,57011,1,14.5,4.92296774488932,85.8423069548904
"South Dakota",2012,3.1,37.7190341679526,18.0204330932593,58420,1,12.8,4.78662232306592,85.3568831492979
"South Dakota",2013,4,37.9194829543235,17.8752646834983,62224,1,10.3,4.13246334105101,85.0290634021284
"South Dakota",2014,3.9,37.7590341957981,18.1340287748703,60776,1,12.8,3.58977028246235,84.8294898467489
"South Dakota",2015,3.3,38.1561197899982,19.2748951913232,62972,1,13.9,4.47749657700632,84.3223226464788
"South Dakota",2016,5.1,37.9781906375151,20.1548551396146,64863,1,14.5,4.0224596394362,84.8775324858398
"South Dakota",2017,4,38.3272072266824,19.2740661357349,62905,1,10.4,3.43771090661725,84.99044460747
"South Dakota",2018,3.3,38.3104184259296,20.0977063934213,64158,1,10.6,3.53003318324906,83.8851326460637
"South Dakota",2019,4.4,38.7502077071504,20.9593753073218,68095,1,10.6,3.3120119798909,84.3623362222054
"South Dakota",2020,5.4,38.2972559677753,20.0516586152793,73467,1,11.6,3.67635420469822,79.7505304627714
"Tennessee",2000,1.8,36.3831610453352,14.7708768077253,53793,0,13.5,5.45185021525558,81.3949081621473
"Tennessee",2001,2.5,36.225285817686,14.0450043479916,54892,0,14.1,6.30259817653217,80.5768329504683
"Tennessee",2002,3.1,36.5055001417954,14.653690323046,55923,0,14.8,6.51686079244389,80.1134575522504
"Tennessee",2003,5.3,36.5851535660303,15.0213947242792,55410,0,14,6.89335214597333,79.8392538191571
"Tennessee",2004,6.8,36.8504023999302,15.5548149653318,54741,0,15.9,7.08537583921829,80.0143022133955
"Tennessee",2005,7.8,37.0316215006673,15.4124943113037,54803,0,14.9,7.28325919461981,79.5939349685946
"Tennessee",2006,7.9,37.1964899335183,15.36403820426,54816,1,14.9,7.37349809774578,79.2159472663705
"Tennessee",2007,8,37.339996351953,15.3321273879805,53962,1,14.8,6.84155967387101,79.108905246447
"Tennessee",2008,8,37.5764903567047,16.0337402701384,50083,1,15,6.84175148534216,79.50627589749
"Tennessee",2009,8.7,37.5499187294541,16.091441037798,51289,1,16.5,10.7725780591509,79.1679465282055
"Tennessee",2010,10.3,37.7810942980514,16.1028564722694,48058,1,16.7,11.2932356954443,78.4280915673166
"Tennessee",2011,10.4,38.0331287373974,16.6209328144177,51042,1,16.3,10.4707024790345,77.8171217485589
"Tennessee",2012,11.6,38.1458657922262,17.3708920187793,50830,1,18.6,9.44216736734807,78.1342337951034
"Tennessee",2013,12.1,38.2821939975782,17.4147295449584,50514,1,18.1,8.75732703285467,77.9848084460877
"Tennessee",2014,13.6,38.4987435398189,18.0153700701993,50079,1,17.3,7.87365052416114,77.6570262218308
"Tennessee",2015,16.3,38.695774539911,18.4661482760099,54126,1,14.7,6.21901785572702,77.729524071561
"Tennessee",2016,18.6,38.8123887229872,18.7734412798664,57969,1,14.9,5.6222989503078,77.9597317413986
"Tennessee",2017,19.3,38.915087945415,19.6377031273452,61128,1,11.5,4.84751302753081,77.7403281484887
"Tennessee",2018,19.8,39.1247244834203,19.7361008329382,60487,1,12,5.53758216667524,77.359029011774
"Tennessee",2019,23.3,39.2405033170922,20.792368154626,60011,1,13.1,4.62922666017891,77.1788066902381
"Tennessee",2020,35.7,39.411347761002,22.4948812213224,57542,1,13.1,6.46623555689806,73.6398999444667
"Texas",2000,2.2,33.3688268706394,15.2227955956594,60913,1,15.5,5.42371951493917,75.7171705644
"Texas",2001,2.8,33.3113465228362,15.384019949706,62680,1,14.9,5.92049526037439,72.0890267615295
"Texas",2002,3.6,33.5713098100601,15.6475551521507,60634,1,15.6,7.71970081566898,73.1020820395185
"Texas",2003,3.7,33.4626578805528,15.4979680802343,57991,1,17,7.86034779509902,73.0459431846692
"Texas",2004,3.7,33.7041948045321,16.5095998602869,59522,1,16.5,8.22670120064141,74.1154493903519
"Texas",2005,4,33.851221915248,16.2174173012391,57607,1,16.2,7.60315626920187,71.8497428691723
"Texas",2006,4.7,34.1150966043884,15.9110367830093,58337,1,16.4,6.98920115259123,69.8222456792289
"Texas",2007,4.5,34.2449581206457,16.354383589953,60325,1,16.5,5.82003884885905,70.3110099488044
"Texas",2008,4.1,34.3428701818812,16.4195555106854,58645,1,15.9,5.19877309522706,73.985362914434
"Texas",2009,4.8,34.2997246583469,16.606189368526,60097,1,17.3,8.22211311782058,73.7899570427315
"Texas",2010,4.7,34.6844314437509,16.9459384789569,58861,1,18.4,8.78687203897444,74.1300094698072
"Texas",2011,4.7,34.8348717945123,17.311369905628,59213,1,17.4,8.45649388135733,74.5819354094409
"Texas",2012,4.5,35.0479049570319,17.7681220718838,61388,1,17,7.89917809208447,75.0572379362485
"Texas",2013,4.2,35.2158355393126,18.1624317396655,59886,1,16.8,7.08274889987685,75.0442950866246
"Texas",2014,4.5,35.4179464908466,18.4808909076462,61717,1,16.4,6.07321558936864,75.200402805094
"Texas",2015,4.9,35.551677676972,18.7808824121521,64582,1,14.7,5.53484654421595,74.9801395123265
"Texas",2016,5.1,35.6722648528515,19.3410118712556,65649,1,13.8,5.45401017008796,74.3514997669277
"Texas",2017,5.4,35.8426577789699,19.85263100028,66417,1,13.4,5.06593165247675,74.0012364069779
"Texas",2018,5.1,36.013244061488,20.3744637322095,64506,1,13.7,4.85371987076053,73.4550061154605
"Texas",2019,5.4,36.2449818303503,20.850147646833,71474,1,11.1,4.35086555258038,73.3357403418782
"Texas",2020,7.5,36.4354198376128,22.7610305491076,71599,1,14,6.68398778552978,51.3464093247457
"Utah",2000,7.1,30.8552478678944,15.8422978039029,75020,1,7.6,6.60903776205038,92.3025381400564
"Utah",2001,7.3,30.6668211250642,14.464842024048,72624,1,10.5,6.02140462767269,90.8581861081642
"Utah",2002,9.2,31.1046720340126,15.9478544603559,72281,1,9.9,6.53723314401449,90.1944363034474
"Utah",2003,11.5,30.8268753071479,15.1536118429741,72764,1,9.1,7.24702202736454,90.2552223263789
"Utah",2004,11.5,31.0350368082701,16.4533137658163,73144,1,10.1,6.71510228894199,90.8310037319023
"Utah",2005,14,31.1550696960095,16.4285286089875,76230,1,9.2,5.26696132296361,89.8436840501943
"Utah",2006,13.6,31.4771446823078,16.9180133981004,73587,1,9.3,4.15382633908517,88.879608072428
"Utah",2007,14.7,31.5941598968749,17.1191873981696,70118,1,9.6,3.5539378044043,89.8232734668264
"Utah",2008,13.9,31.664429196645,17.2302976439324,78888,1,7.6,4.18317892729356,90.8904468021038
"Utah",2009,14.4,31.7339867670866,16.6622015878921,74042,1,9.7,8.13772885795261,89.3329746905449
"Utah",2010,12.8,31.8340024686031,17.3173192281275,70611,1,10,9.24146251786096,88.7779045975302
"Utah",2011,14,32.0912487549792,17.676810702174,66995,1,11,8.33457379178741,88.3285733250699
"Utah",2012,15.3,32.2616808748122,18.4666550157655,68972,1,11,6.87847757059618,87.8885029771088
"Utah",2013,15.3,32.4692633801147,18.6814516462636,71118,1,8.3,5.70866758363021,87.1692718603234
"Utah",2014,16,32.7298693602437,18.9431724196049,72609,1,10.2,4.79407317642612,87.332197946109
"Utah",2015,15.5,32.9228891034771,19.1760858688102,75772,1,9.3,4.00460749605207,87.0687425127315
"Utah",2016,15.8,33.0185086803069,19.685358334068,76188,1,8.6,4.3248635256045,86.5122998462581
"Utah",2017,15.1,33.3366419146356,20.9676020598143,77135,1,8.6,3.4670716112532,85.7437521620281
"Utah",2018,14.5,33.5520813133382,21.5642314949994,83152,1,6.9,3.22173728949519,85.8509287100555
"Utah",2019,12.9,33.738276671123,21.8493192986309,89574,1,7.3,3.01779245685063,87.4596298516699
"Utah",2020,14,33.843035129718,22.8624337198248,87915,1,7.4,4.24295749391506,80.2886618020367
"Vermont",2000,3.9,37.3746156439649,19.3066419420094,62467,0,10,4.0130484280585,97.3388401888065
"Vermont",2001,6.4,38.028119887696,21.5795151615425,62579,0,9.7,4.08852401767403,96.9514840770461
"Vermont",2002,6.7,37.9735476464605,22.0314319952469,64938,0,9.9,4.47142988822912,96.5303628911796
"Vermont",2003,8.1,38.3258516725941,22.8699828863278,63883,0,8.5,5.29480034405156,96.5259579645426
"Vermont",2004,6.6,38.6823462619374,23.1409581907058,68051,0,7.8,4.65312113494753,96.639872667457
"Vermont",2005,7.4,38.9298360107369,23.1749410107615,70515,0,7.6,5.36434471648748,96.8110557065017
"Vermont",2006,9.5,38.7604117914821,23.3297216897363,70022,0,7.8,5.49483438697345,96.2821441622803
"Vermont",2007,8.7,38.8533417893486,24.159200584624,62077,0,9.9,4.92449479673392,96.0644116577117
"Vermont",2008,9.5,39.5620165145589,24.0111384744153,63964,0,9,5.18330729948091,95.564730310493
"Vermont",2009,7.4,39.5909547092126,24.1544969119918,66227,1,9.4,6.69980780394876,95.6796834791559
"Vermont",2010,7.2,39.8900920186593,24.3954885296185,69648,1,10.8,8.54466989531468,95.4183973416832
"Vermont",2011,9.6,40.2290818940953,26.9153346497858,62611,1,11.6,5.59441555260625,95.1056062040352
"Vermont",2012,9.1,40.6333371138846,25.4853349222298,65710,1,11.2,6.32346094007291,95.1240473410212
"Vermont",2013,12,40.6848714552447,25.0115698258941,76320,1,8.7,5.10212205110968,94.9767805563092
"Vermont",2014,11.5,40.8453289538785,26.4301058793862,69545,1,9.3,5.89939121335284,94.1937110772757
"Vermont",2015,13.3,41.3196015602787,27.7663479447066,68037,1,10.7,3.40159331789149,94.5562757770246
"Vermont",2016,16.5,41.3161237539906,26.4659923086037,68687,1,9.6,3.65421301323629,94.1863034227034
"Vermont",2017,19.1,41.5650525849946,27.7755240460702,70385,1,10.2,4.29035536573473,94.214448005875
"Vermont",2018,20.4,41.929433066315,29.4779330639199,75599,1,9.7,3.43890653674798,94.1572635434513
"Vermont",2019,18.8,42.0087854112813,29.1609307215352,78746,1,8.6,3.58349340928661,93.6718435741656
"Vermont",2020,26.5,41.3912829679747,30.2472457946111,70398,1,8.6,5.3437224858241,90.6888797055347
"Virginia",2000,3.7,35.6305073962379,21.613661182144,74409,0,8.3,4.02799301200065,73.397442343891
"Virginia",2001,4.5,35.7072826713178,21.6547312985768,77071,0,8,4.46923578575697,73.0214192493881
"Virginia",2002,5,35.9450583459275,22.0013378684005,74954,0,9.9,5.4833079208188,72.6627899157284
"Virginia",2003,5.1,36.1465271654653,22.4072977317653,80897,1,10,5.54735029231688,72.6832771268328
"Virginia",2004,5.3,36.3209779330554,22.7254570028525,73532,1,9.4,5.35341903116899,72.6768542657524
"Virginia",2005,5.1,36.5442003440039,23.0115145130728,72198,1,9.2,4.91781196595258,71.9172423741075
"Virginia",2006,5.6,36.7679568340956,22.8169628114204,76943,1,8.6,4.51386316655481,70.7080730258369
"Virginia",2007,6.7,36.7438312125726,23.3731292849112,77496,1,8.6,4.7501843459484,70.4911288002177
"Virginia",2008,6.4,36.9981531940231,23.3291573825451,78192,1,10.3,4.76218763425122,70.6997178176231
"Virginia",2009,6.2,36.9014831419622,23.6691747255661,76586,1,10.7,7.09969024771597,70.3827675928851
"Virginia",2010,5,37.2629851368607,24.049521615798,75176,1,10.7,7.63136685763063,69.5538989586668
"Virginia",2011,7.2,37.4632270517368,24.8969073947546,75594,1,11.4,7.340071425488,69.3751726032297
"Virginia",2012,6.7,37.6327150196797,25.1846139205536,76409,1,10.6,6.8212035842531,69.1557412305868
"Virginia",2013,7.9,37.7952423640245,25.5466650848233,76779,1,10.4,6.44526056861736,69.2823899070324
"Virginia",2014,9.3,37.9725947537973,25.8854214644723,75785,1,10.2,5.9123468631271,68.93529638474
"Virginia",2015,9.9,38.1467608287398,26.2730864740076,70315,1,10.9,5.325714006949,68.2434662655689
"Virginia",2016,13.6,38.4475278085282,27.2719015935694,75025,1,11.4,4.74312392187664,67.9560446458122
"Virginia",2017,14.7,38.6064329245976,27.8787771457446,78265,1,10.3,4.44367942132145,67.3830876432405
"Virginia",2018,14.2,38.7932075440686,28.3227074023047,83243,1,9.8,3.98208984972843,67.4464834048219
"Virginia",2019,15,39.0741176957136,28.5739742363645,86172,1,8.8,3.87631085446222,66.9753063639129
"Virginia",2020,22.3,39.3332295412565,30.5018060872127,86053,1,7.8,5.60250262906813,61.5938376694254
"Washington",2000,6.3,35.1630238304534,19.7639978077548,67092,0,10.8,4.75711273675961,81.1572679749741
"Washington",2001,5.5,35.4481862713017,20.0431934146703,65181,0,10.7,6.75927078384563,81.4671920230761
"Washington",2002,7.8,35.7481953069898,19.9672541518381,68236,0,11,8.92899677114176,80.8156383823645
"Washington",2003,8.1,36.1177379564435,20.6223184637308,70154,0,12.6,9.43850178700877,81.3898418972728
"Washington",2004,9.8,36.2665307819957,21.4755263472142,71780,0,11.4,8.33839321808989,80.9851062165178
"Washington",2005,10.1,36.4988000557343,20.8337217305051,70435,0,10.2,6.99898395715315,81.0186485857092
"Washington",2006,10.8,36.6839818893592,20.8348356217629,73715,0,8,6.40367063986834,80.1221364402065
"Washington",2007,10.4,36.9403431191276,20.8940075666036,76080,0,10.2,5.78723838681162,80.4575735913416
"Washington",2008,10.8,37.1649198439388,21.5242447044108,71438,0,10.4,5.31647366284717,80.2310624892354
"Washington",2009,11.1,37.0515667683794,21.2827805909041,76448,0,11.7,9.46339972957962,80.2171305011333
"Washington",2010,9.6,37.3503028247033,21.7440413635059,69941,0,11.6,10.4983187960527,78.7415545950357
"Washington",2011,10.4,37.5710451391339,22.1923069827723,68633,1,12.5,10.1540261800087,78.5254489067264
"Washington",2012,10.4,37.7909478771387,22.4508091329985,73519,1,11.6,8.34985840670653,78.5321237660599
"Washington",2013,9.6,37.9168032962074,23.1704049369668,74467,1,12,7.72084689229337,77.9088895410768
"Washington",2014,9.8,38.0898302492519,23.5328037974773,67666,1,12,6.69782503675669,77.5375874633401
"Washington",2015,10,38.2205681423406,24.2495939180662,76899,1,11.4,5.76327327405972,76.9131106691988
"Washington",2016,10,38.4420167398463,25.0578896816685,79382,1,11,5.38525109567489,75.6758644346872
"Washington",2017,10.4,38.4780377877007,25.5582188039742,79071,1,9.9,4.81269230839417,75.3415153617942
"Washington",2018,10.2,38.5747152413129,26.4091960404964,86021,1,8.6,4.28354358648611,74.6789203394929
"Washington",2019,11.2,38.7844384681439,26.707624125513,87381,1,7,4.51501285575449,74.3165399697671
"Washington",2020,15.9,38.9089118874403,27.8587698458426,85157,1,8.2,6.03528986106622,67.8989366919423
"West Virginia",2000,2.9,39.1374097456356,9.60352189009005,46402,1,14.7,6.30301324427742,95.1240190848124
"West Virginia",2001,8.3,38.7000565853714,11.1602275926194,45519,1,16.4,7.09632164199223,95.471350456806
"West Virginia",2002,10.1,38.9978856418389,11.7126017222594,44339,1,16.8,7.19271666461589,95.0995037163081
"West Virginia",2003,11.2,38.9065213455685,12.1493228029283,48381,1,17.4,8.50494426488018,95.2129465144435
"West Virginia",2004,15,39.2813971680521,12.1572945686382,47985,1,14.2,6.7892106489952,95.0526136368767
"West Virginia",2005,8.5,39.62550587406,12.7329574249207,50685,1,15.4,7.34708405927425,94.9179966292835
"West Virginia",2006,16.4,39.5885178199255,12.1937672878849,51753,1,15.3,6.26606036561174,94.4860789564854
"West Virginia",2007,18.9,39.4779416512374,12.5808276330203,55136,1,14.8,6.08983108896246,94.5869698984843
"West Virginia",2008,21,39.8872143239782,12.7324372763807,47928,1,14.5,5.17791734876936,94.3363013290948
"West Virginia",2009,10.4,39.8096585460746,12.5407673577587,51255,1,15.8,8.0693694258002,94.1545584981017
"West Virginia",2010,26.7,40.1643168481957,12.8287736660674,53271,1,16.8,8.80532663865088,93.8878829411216
"West Virginia",2011,32.1,40.2568983768145,13.8197140830586,50489,1,17.5,9.04972854956773,93.9402187387488
"West Virginia",2012,27.6,40.4063866104204,13.4431525487856,51489,1,16.7,7.89992832934488,93.7147147292813
"West Virginia",2013,27.9,40.54802502718,13.6843796917873,50174,1,17.3,8.1222246202334,93.7956235870709
"West Virginia",2014,31.6,40.6942376640657,14.2086313438821,45309,1,20.6,6.75473233064804,93.5502176373245
"West Virginia",2015,36,40.9114508320464,14.6405238681914,48973,1,14.5,6.85350630277812,93.4793029551094
"West Virginia",2016,41.8,41.0556522793378,15.615132308304,50077,1,18,8.02541362349083,93.0631936396771
"West Virginia",2017,47.6,41.2391036298563,14.8651022630086,51900,1,17.3,6.79084206441599,92.7049872319241
"West Virginia",2018,40.9,41.5430676829295,15.9795041842209,54566,1,15.9,6.11105014398753,92.9547156103115
"West Virginia",2019,39.3,41.8515596097865,16.190357152622,56916,1,13.9,5.5737098231931,93.0899083613119
"West Virginia",2020,66.1,42.015784429693,17.3386903106399,54396,1,14.2,7.281389009933,90.6872255749871
"Wisconsin",2000,2.2,35.8820515853107,15.7405206602584,71135,0,9.3,4.17173239507639,89.094653188839
"Wisconsin",2001,2.6,36.5771109577651,16.1114862180134,69562,0,7.9,5.69297552757538,89.0239019642706
"Wisconsin",2002,3.2,36.6133445221086,15.9457801469877,69324,0,8.6,6.98174225731085,88.5615926590755
"Wisconsin",2003,3.7,36.6902522526354,16.4335441257204,68325,0,9.8,6.87759789791962,88.2155318124237
"Wisconsin",2004,4.1,36.9516331125615,16.7115021886036,65755,0,12.4,6.84645574084851,88.1061527834697
"Wisconsin",2005,5.1,37.1409023759011,17.7793266614091,62096,0,10.2,6.18040745859131,88.2579872411482
"Wisconsin",2006,6.3,37.4803246860527,17.63788251106,69632,0,10.1,5.77169328976925,87.247867634805
"Wisconsin",2007,7,37.7258543926422,17.9945872994337,67168,0,11,5.79714509721761,87.351739847616
"Wisconsin",2008,6.7,37.791220916679,17.8881436426078,64587,0,9.8,5.00653678613493,88.3479614667319
"Wisconsin",2009,7.2,37.9671093840355,17.8671331515636,64859,0,10.8,7.99085387273343,88.4727311825371
"Wisconsin",2010,7.4,38.1074118699072,18.4213730795054,62703,0,10.1,8.73566275711256,87.0621697554071
"Wisconsin",2011,8.5,38.3137722529648,18.6782479047202,62848,0,13.1,8.36693673421293,87.4874097630383
"Wisconsin",2012,8.7,38.5670540189487,19.3838081111372,62751,0,11.4,7.36121968375305,86.678554302373
"Wisconsin",2013,10.5,38.7783490137849,19.6666279509354,60259,1,11,6.57404747621011,86.4904270855953
"Wisconsin",2014,11.1,39.0390760745343,20.3897690064757,66534,1,10.9,5.36450954195304,86.2942730640945
"Wisconsin",2015,11,39.2347910025008,20.6710334191193,63384,1,11.4,4.25614301729005,86.2330686979464
"Wisconsin",2016,15.2,39.3728320633553,21.3700672589674,67535,1,10.7,4.11444015927531,85.5398498176669
"Wisconsin",2017,16.3,39.5921342535212,21.8965873940101,70164,1,9.5,3.39225076073813,85.2256145001202
"Wisconsin",2018,14.8,39.7892770842278,21.9931546341249,67574,1,8.6,2.95865230657635,85.2782662901681
"Wisconsin",2019,16.1,39.9819996242121,22.6174139543703,71380,1,8.4,3.17076079677935,85.3272016479706
"Wisconsin",2020,21.8,40.2232135118682,23.2598961389719,70553,1,8,3.9024081949557,81.0094265581809
"Wyoming",2007,4.7,36.9042155193849,16.7278082742,63850,1,10.9,3.43878860700729,92.0941797525008
"Wyoming",2008,8.8,37.0077459130265,15.1011511861047,67283,1,10.1,3.23681401535047,91.9315596206267
"Wyoming",2009,6.1,37.0050508019917,16.305142668161,66420,1,9.2,5.60051015856548,91.3972844360336
"Wyoming",2010,8.7,37.0669719732133,16.9168763065585,65007,1,9.6,5.98960594785606,91.0007795060766
"Wyoming",2011,8.3,37.3635714009131,17.099116794976,65807,1,10.7,5.14264386095875,90.415694225902
"Wyoming",2012,8.2,37.5257003670985,17.7140656336093,67992,1,9.6,5.81891025641026,91.0832876484181
"Wyoming",2013,8.9,37.4158906253754,18.6050822266235,78566,1,11.8,5.25284439976383,90.8318430365669
"Wyoming",2014,9.8,37.6656971718026,17.9485511501268,63796,1,9.7,4.84692509784998,91.441112174379
"Wyoming",2015,8.2,37.6893724183468,18.3053606252783,69673,1,9.8,5.14404275866025,91.4945564547088
"Wyoming",2016,8.9,38.0773183991146,18.3950155507847,65291,1,10.9,5.82403965303594,91.9475799358157
"Wyoming",2017,8.6,38.4015328448254,18.8816101775373,65803,1,12.4,4.99670004212007,91.3282065888161
"Wyoming",2018,7.4,39.1423381227098,19.0998672406303,67477,1,9.5,3.52714264304378,91.4088936661491
"Wyoming",2019,9,38.9855777620737,20.185431241674,69027,1,9.2,3.87051155927201,90.839883267474
