"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	16	4430141	Unreliable
	"Alabama"	"01"	"2000"	"2000"	13	4447100	Unreliable
	"Alabama"	"01"	"2001"	"2001"	31	4467634	0.694
	"Alabama"	"01"	"2002"	"2002"	36	4480089	0.804
	"Alabama"	"01"	"2003"	"2003"	28	4503491	0.622
	"Alabama"	"01"	"2004"	"2004"	51	4530729	1.126
	"Alabama"	"01"	"2005"	"2005"	49	4569805	1.072
	"Alabama"	"01"	"2006"	"2006"	69	4628981	1.491
	"Alabama"	"01"	"2007"	"2007"	90	4672840	1.926
	"Alabama"	"01"	"2008"	"2008"	106	4718206	2.247
	"Alabama"	"01"	"2009"	"2009"	89	4757938	1.871
	"Alabama"	"01"	"2010"	"2010"	79	4779736	1.653
	"Alabama"	"01"	"2011"	"2011"	64	4802740	1.333
	"Alabama"	"01"	"2012"	"2012"	57	4822023	1.182
	"Alabama"	"01"	"2013"	"2013"	44	4833722	0.910
	"Alabama"	"01"	"2014"	"2014"	46	4849377	0.949
	"Alabama"	"01"	"2015"	"2015"	43	4858979	0.885
	"Alabama"	"01"	"2016"	"2016"	35	4863300	0.720
	"Alabama"	"01"	"2017"	"2017"	33	4874747	0.677
	"Alabama"	"01"	"2018"	"2018"	35	4887871	0.716
	"Alabama"	"01"	"2019"	"2019"	33	4903185	0.673
	"Alabama"	"01"	"2020 "	"2020"	27	4921532	0.549
	"Alaska"	"02"	"2006"	"2006"	11	675302	Unreliable
	"Alaska"	"02"	"2008"	"2008"	30	687455	4.364
	"Alaska"	"02"	"2009"	"2009"	21	698895	3.005
	"Alaska"	"02"	"2010"	"2010"	28	710231	3.942
	"Alaska"	"02"	"2011"	"2011"	18	722718	Unreliable
	"Alaska"	"02"	"2012"	"2012"	10	731449	Unreliable
	"Alaska"	"02"	"2014"	"2014"	12	736732	Unreliable
	"Alaska"	"02"	"2015"	"2015"	10	738432	Unreliable
	"Alaska"	"02"	"2016"	"2016"	17	741894	Unreliable
	"Alaska"	"02"	"2018"	"2018"	13	737438	Unreliable
	"Alaska"	"02"	"2019"	"2019"	14	731545	Unreliable
	"Arizona"	"04"	"1999"	"1999"	22	5023823	0.438
	"Arizona"	"04"	"2000"	"2000"	18	5130632	Unreliable
	"Arizona"	"04"	"2001"	"2001"	29	5273477	0.550
	"Arizona"	"04"	"2002"	"2002"	61	5396255	1.130
	"Arizona"	"04"	"2003"	"2003"	71	5510364	1.288
	"Arizona"	"04"	"2004"	"2004"	70	5652404	1.238
	"Arizona"	"04"	"2005"	"2005"	91	5839077	1.558
	"Arizona"	"04"	"2006"	"2006"	94	6029141	1.559
	"Arizona"	"04"	"2007"	"2007"	88	6167681	1.427
	"Arizona"	"04"	"2008"	"2008"	93	6280362	1.481
	"Arizona"	"04"	"2009"	"2009"	109	6343154	1.718
	"Arizona"	"04"	"2010"	"2010"	109	6392017	1.705
	"Arizona"	"04"	"2011"	"2011"	59	6482505	0.910
	"Arizona"	"04"	"2012"	"2012"	53	6553255	0.809
	"Arizona"	"04"	"2013"	"2013"	66	6626624	0.996
	"Arizona"	"04"	"2014"	"2014"	66	6731484	0.980
	"Arizona"	"04"	"2015"	"2015"	77	6828065	1.128
	"Arizona"	"04"	"2016"	"2016"	80	6931071	1.154
	"Arizona"	"04"	"2017"	"2017"	84	7016270	1.197
	"Arizona"	"04"	"2018"	"2018"	67	7171646	0.934
	"Arizona"	"04"	"2019"	"2019"	77	7278717	1.058
	"Arizona"	"04"	"2020 "	"2020"	86	7421401	1.159
	"Arkansas"	"05"	"1999"	"1999"	10	2651860	Unreliable
	"Arkansas"	"05"	"2002"	"2002"	35	2705927	1.293
	"Arkansas"	"05"	"2003"	"2003"	39	2724816	1.431
	"Arkansas"	"05"	"2004"	"2004"	54	2749686	1.964
	"Arkansas"	"05"	"2005"	"2005"	53	2781097	1.906
	"Arkansas"	"05"	"2006"	"2006"	73	2821761	2.587
	"Arkansas"	"05"	"2007"	"2007"	68	2848650	2.387
	"Arkansas"	"05"	"2008"	"2008"	97	2874554	3.374
	"Arkansas"	"05"	"2009"	"2009"	73	2896843	2.520
	"Arkansas"	"05"	"2010"	"2010"	56	2915918	1.920
	"Arkansas"	"05"	"2011"	"2011"	60	2937979	2.042
	"Arkansas"	"05"	"2012"	"2012"	43	2949131	1.458
	"Arkansas"	"05"	"2013"	"2013"	44	2959373	1.487
	"Arkansas"	"05"	"2014"	"2014"	30	2966369	1.011
	"Arkansas"	"05"	"2015"	"2015"	38	2978204	1.276
	"Arkansas"	"05"	"2016"	"2016"	32	2988248	1.071
	"Arkansas"	"05"	"2017"	"2017"	20	3004279	0.666
	"Arkansas"	"05"	"2018"	"2018"	17	3013825	Unreliable
	"Arkansas"	"05"	"2019"	"2019"	17	3017804	Unreliable
	"Arkansas"	"05"	"2020 "	"2020"	16	3030522	Unreliable
	"California"	"06"	"1999"	"1999"	80	33499204	0.239
	"California"	"06"	"2000"	"2000"	56	33871648	0.165
	"California"	"06"	"2001"	"2001"	41	34479458	0.119
	"California"	"06"	"2002"	"2002"	126	34871843	0.361
	"California"	"06"	"2003"	"2003"	161	35253159	0.457
	"California"	"06"	"2004"	"2004"	227	35574576	0.638
	"California"	"06"	"2005"	"2005"	229	35827943	0.639
	"California"	"06"	"2006"	"2006"	286	36021202	0.794
	"California"	"06"	"2007"	"2007"	327	36250311	0.902
	"California"	"06"	"2008"	"2008"	357	36604337	0.975
	"California"	"06"	"2009"	"2009"	448	36961229	1.212
	"California"	"06"	"2010"	"2010"	485	37253956	1.302
	"California"	"06"	"2011"	"2011"	430	37691912	1.141
	"California"	"06"	"2012"	"2012"	376	38041430	0.988
	"California"	"06"	"2013"	"2013"	370	38332521	0.965
	"California"	"06"	"2014"	"2014"	359	38802500	0.925
	"California"	"06"	"2015"	"2015"	304	39144818	0.777
	"California"	"06"	"2016"	"2016"	300	39250017	0.764
	"California"	"06"	"2017"	"2017"	277	39536653	0.701
	"California"	"06"	"2018"	"2018"	250	39557045	0.632
	"California"	"06"	"2019"	"2019"	224	39512223	0.567
	"California"	"06"	"2020 "	"2020"	281	39368078	0.714
	"Colorado"	"08"	"1999"	"1999"	16	4226018	Unreliable
	"Colorado"	"08"	"2000"	"2000"	17	4301261	Unreliable
	"Colorado"	"08"	"2001"	"2001"	21	4425687	0.475
	"Colorado"	"08"	"2002"	"2002"	27	4490406	0.601
	"Colorado"	"08"	"2003"	"2003"	32	4528732	0.707
	"Colorado"	"08"	"2004"	"2004"	40	4575013	0.874
	"Colorado"	"08"	"2005"	"2005"	55	4631888	1.187
	"Colorado"	"08"	"2006"	"2006"	63	4720423	1.335
	"Colorado"	"08"	"2007"	"2007"	60	4803868	1.249
	"Colorado"	"08"	"2008"	"2008"	50	4889730	1.023
	"Colorado"	"08"	"2009"	"2009"	60	4972195	1.207
	"Colorado"	"08"	"2010"	"2010"	51	5029196	1.014
	"Colorado"	"08"	"2011"	"2011"	61	5116796	1.192
	"Colorado"	"08"	"2012"	"2012"	45	5187582	0.867
	"Colorado"	"08"	"2013"	"2013"	43	5268367	0.816
	"Colorado"	"08"	"2014"	"2014"	52	5355866	0.971
	"Colorado"	"08"	"2015"	"2015"	36	5456574	0.660
	"Colorado"	"08"	"2016"	"2016"	60	5540545	1.083
	"Colorado"	"08"	"2017"	"2017"	60	5607154	1.070
	"Colorado"	"08"	"2018"	"2018"	58	5695564	1.018
	"Colorado"	"08"	"2019"	"2019"	40	5758736	0.695
	"Colorado"	"08"	"2020 "	"2020"	70	5807719	1.205
	"Connecticut"	"09"	"1999"	"1999"	14	3386401	Unreliable
	"Connecticut"	"09"	"2000"	"2000"	16	3405565	Unreliable
	"Connecticut"	"09"	"2001"	"2001"	16	3432835	Unreliable
	"Connecticut"	"09"	"2002"	"2002"	24	3458749	0.694
	"Connecticut"	"09"	"2003"	"2003"	19	3484336	Unreliable
	"Connecticut"	"09"	"2004"	"2004"	44	3496094	1.259
	"Connecticut"	"09"	"2005"	"2005"	38	3506956	1.084
	"Connecticut"	"09"	"2006"	"2006"	62	3517460	1.763
	"Connecticut"	"09"	"2007"	"2007"	57	3527270	1.616
	"Connecticut"	"09"	"2008"	"2008"	48	3545579	1.354
	"Connecticut"	"09"	"2009"	"2009"	42	3561807	1.179
	"Connecticut"	"09"	"2010"	"2010"	43	3574097	1.203
	"Connecticut"	"09"	"2011"	"2011"	32	3580709	0.894
	"Connecticut"	"09"	"2012"	"2012"	25	3590347	0.696
	"Connecticut"	"09"	"2013"	"2013"	49	3596080	1.363
	"Connecticut"	"09"	"2014"	"2014"	52	3596677	1.446
	"Connecticut"	"09"	"2015"	"2015"	73	3590886	2.033
	"Connecticut"	"09"	"2016"	"2016"	75	3576452	2.097
	"Connecticut"	"09"	"2017"	"2017"	95	3588184	2.648
	"Connecticut"	"09"	"2018"	"2018"	84	3572665	2.351
	"Connecticut"	"09"	"2019"	"2019"	89	3565287	2.496
	"Connecticut"	"09"	"2020 "	"2020"	114	3557006	3.205
	"Delaware"	"10"	"2003"	"2003"	15	818003	Unreliable
	"Delaware"	"10"	"2005"	"2005"	10	845150	Unreliable
	"Delaware"	"10"	"2006"	"2006"	16	859268	Unreliable
	"Delaware"	"10"	"2007"	"2007"	22	871749	2.524
	"Delaware"	"10"	"2008"	"2008"	19	883874	Unreliable
	"Delaware"	"10"	"2009"	"2009"	25	891730	2.804
	"Delaware"	"10"	"2010"	"2010"	25	897934	2.784
	"Delaware"	"10"	"2011"	"2011"	23	907135	2.535
	"Delaware"	"10"	"2012"	"2012"	11	917092	Unreliable
	"Delaware"	"10"	"2013"	"2013"	22	925749	2.376
	"Delaware"	"10"	"2014"	"2014"	25	935614	2.672
	"Delaware"	"10"	"2015"	"2015"	14	945934	Unreliable
	"Delaware"	"10"	"2016"	"2016"	12	952065	Unreliable
	"Delaware"	"10"	"2017"	"2017"	15	961939	Unreliable
	"Delaware"	"10"	"2018"	"2018"	26	967171	2.688
	"Delaware"	"10"	"2019"	"2019"	28	973764	2.875
	"Delaware"	"10"	"2020 "	"2020"	35	986809	3.547
	"District of Columbia"	"11"	"2003"	"2003"	10	568502	Unreliable
	"District of Columbia"	"11"	"2005"	"2005"	10	567136	Unreliable
	"District of Columbia"	"11"	"2006"	"2006"	13	570681	Unreliable
	"District of Columbia"	"11"	"2010"	"2010"	10	601723	Unreliable
	"District of Columbia"	"11"	"2011"	"2011"	13	617996	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	10	658893	Unreliable
	"District of Columbia"	"11"	"2016"	"2016"	22	681170	3.230
	"District of Columbia"	"11"	"2017"	"2017"	24	693972	3.458
	"District of Columbia"	"11"	"2018"	"2018"	10	702455	Unreliable
	"District of Columbia"	"11"	"2019"	"2019"	16	705749	Unreliable
	"District of Columbia"	"11"	"2020 "	"2020"	32	712816	4.489
	"Florida"	"12"	"1999"	"1999"	36	15759421	0.228
	"Florida"	"12"	"2000"	"2000"	53	15982378	0.332
	"Florida"	"12"	"2001"	"2001"	135	16356966	0.825
	"Florida"	"12"	"2002"	"2002"	227	16689370	1.360
	"Florida"	"12"	"2003"	"2003"	279	17004085	1.641
	"Florida"	"12"	"2004"	"2004"	451	17415318	2.590
	"Florida"	"12"	"2005"	"2005"	449	17842038	2.517
	"Florida"	"12"	"2006"	"2006"	552	18166990	3.038
	"Florida"	"12"	"2007"	"2007"	581	18367842	3.163
	"Florida"	"12"	"2008"	"2008"	477	18527305	2.575
	"Florida"	"12"	"2009"	"2009"	486	18652644	2.606
	"Florida"	"12"	"2010"	"2010"	451	18801310	2.399
	"Florida"	"12"	"2011"	"2011"	467	19057542	2.450
	"Florida"	"12"	"2012"	"2012"	347	19317568	1.796
	"Florida"	"12"	"2013"	"2013"	277	19552860	1.417
	"Florida"	"12"	"2014"	"2014"	233	19893297	1.171
	"Florida"	"12"	"2015"	"2015"	214	20271272	1.056
	"Florida"	"12"	"2016"	"2016"	209	20612439	1.014
	"Florida"	"12"	"2017"	"2017"	184	20984400	0.877
	"Florida"	"12"	"2018"	"2018"	192	21299325	0.901
	"Florida"	"12"	"2019"	"2019"	146	21477737	0.680
	"Florida"	"12"	"2020 "	"2020"	189	21733312	0.870
	"Georgia"	"13"	"1999"	"1999"	14	8045965	Unreliable
	"Georgia"	"13"	"2000"	"2000"	19	8186453	Unreliable
	"Georgia"	"13"	"2001"	"2001"	43	8377038	0.513
	"Georgia"	"13"	"2002"	"2002"	52	8508256	0.611
	"Georgia"	"13"	"2003"	"2003"	71	8622793	0.823
	"Georgia"	"13"	"2004"	"2004"	97	8769252	1.106
	"Georgia"	"13"	"2005"	"2005"	128	8925922	1.434
	"Georgia"	"13"	"2006"	"2006"	143	9155813	1.562
	"Georgia"	"13"	"2007"	"2007"	175	9349988	1.872
	"Georgia"	"13"	"2008"	"2008"	142	9504843	1.494
	"Georgia"	"13"	"2009"	"2009"	168	9620846	1.746
	"Georgia"	"13"	"2010"	"2010"	152	9687653	1.569
	"Georgia"	"13"	"2011"	"2011"	143	9815210	1.457
	"Georgia"	"13"	"2012"	"2012"	162	9919945	1.633
	"Georgia"	"13"	"2013"	"2013"	110	9992167	1.101
	"Georgia"	"13"	"2014"	"2014"	125	10097343	1.238
	"Georgia"	"13"	"2015"	"2015"	117	10214860	1.145
	"Georgia"	"13"	"2016"	"2016"	115	10310371	1.115
	"Georgia"	"13"	"2017"	"2017"	87	10429379	0.834
	"Georgia"	"13"	"2018"	"2018"	87	10519475	0.827
	"Georgia"	"13"	"2019"	"2019"	65	10617423	0.612
	"Georgia"	"13"	"2020 "	"2020"	80	10710017	0.747
	"Hawaii"	"15"	"2002"	"2002"	15	1239613	Unreliable
	"Hawaii"	"15"	"2004"	"2004"	16	1273569	Unreliable
	"Hawaii"	"15"	"2005"	"2005"	19	1292729	Unreliable
	"Hawaii"	"15"	"2006"	"2006"	22	1309731	1.680
	"Hawaii"	"15"	"2007"	"2007"	21	1315675	1.596
	"Hawaii"	"15"	"2008"	"2008"	11	1332213	Unreliable
	"Hawaii"	"15"	"2009"	"2009"	20	1346717	1.485
	"Hawaii"	"15"	"2010"	"2010"	14	1360301	Unreliable
	"Hawaii"	"15"	"2011"	"2011"	19	1374810	Unreliable
	"Hawaii"	"15"	"2012"	"2012"	16	1392313	Unreliable
	"Hawaii"	"15"	"2013"	"2013"	17	1404054	Unreliable
	"Hawaii"	"15"	"2014"	"2014"	11	1419561	Unreliable
	"Hawaii"	"15"	"2015"	"2015"	11	1431603	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	15	1428557	Unreliable
	"Idaho"	"16"	"2001"	"2001"	10	1319962	Unreliable
	"Idaho"	"16"	"2002"	"2002"	10	1340372	Unreliable
	"Idaho"	"16"	"2003"	"2003"	21	1363380	1.540
	"Idaho"	"16"	"2004"	"2004"	23	1391802	1.653
	"Idaho"	"16"	"2005"	"2005"	13	1428241	Unreliable
	"Idaho"	"16"	"2006"	"2006"	35	1468669	2.383
	"Idaho"	"16"	"2007"	"2007"	23	1505105	1.528
	"Idaho"	"16"	"2008"	"2008"	19	1534320	Unreliable
	"Idaho"	"16"	"2009"	"2009"	17	1554439	Unreliable
	"Idaho"	"16"	"2010"	"2010"	26	1567582	1.659
	"Idaho"	"16"	"2011"	"2011"	23	1584985	1.451
	"Idaho"	"16"	"2012"	"2012"	13	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	12	1612136	Unreliable
	"Idaho"	"16"	"2014"	"2014"	18	1634464	Unreliable
	"Idaho"	"16"	"2015"	"2015"	12	1654930	Unreliable
	"Idaho"	"16"	"2016"	"2016"	15	1683140	Unreliable
	"Idaho"	"16"	"2017"	"2017"	14	1716943	Unreliable
	"Idaho"	"16"	"2018"	"2018"	10	1754208	Unreliable
	"Idaho"	"16"	"2019"	"2019"	11	1787065	Unreliable
	"Idaho"	"16"	"2020 "	"2020"	13	1826913	Unreliable
	"Illinois"	"17"	"1999"	"1999"	31	12359020	0.251
	"Illinois"	"17"	"2000"	"2000"	63	12419293	0.507
	"Illinois"	"17"	"2001"	"2001"	60	12488445	0.480
	"Illinois"	"17"	"2002"	"2002"	72	12525556	0.575
	"Illinois"	"17"	"2003"	"2003"	68	12556006	0.542
	"Illinois"	"17"	"2004"	"2004"	77	12589773	0.612
	"Illinois"	"17"	"2005"	"2005"	86	12609903	0.682
	"Illinois"	"17"	"2006"	"2006"	98	12643955	0.775
	"Illinois"	"17"	"2007"	"2007"	106	12695866	0.835
	"Illinois"	"17"	"2008"	"2008"	86	12747038	0.675
	"Illinois"	"17"	"2009"	"2009"	89	12796778	0.695
	"Illinois"	"17"	"2010"	"2010"	83	12830632	0.647
	"Illinois"	"17"	"2011"	"2011"	88	12869257	0.684
	"Illinois"	"17"	"2012"	"2012"	110	12875255	0.854
	"Illinois"	"17"	"2013"	"2013"	97	12882135	0.753
	"Illinois"	"17"	"2014"	"2014"	110	12880580	0.854
	"Illinois"	"17"	"2015"	"2015"	105	12859995	0.816
	"Illinois"	"17"	"2016"	"2016"	126	12801539	0.984
	"Illinois"	"17"	"2017"	"2017"	161	12802023	1.258
	"Illinois"	"17"	"2018"	"2018"	160	12741080	1.256
	"Illinois"	"17"	"2019"	"2019"	149	12671821	1.176
	"Illinois"	"17"	"2020 "	"2020"	224	12587530	1.780
	"Indiana"	"18"	"2001"	"2001"	16	6127760	Unreliable
	"Indiana"	"18"	"2002"	"2002"	21	6155967	0.341
