"state","year","methadone_rate","avg_age","bachelors_pct","median_income","PDMP","unemp_rate","white_pct","personal_health_care"
"Alabama",2020,0.548609660569107,39.6635282569617,19.9173496134105,57.243,1,5.80699706643352,65.1374469469066,9.28
"Alabama",2019,0.673031917009046,39.602828365644,18.7427151943074,59.558,1,4.84589456310739,67.7912622101756,8.741
"Alabama",2018,0.716058177476451,39.3727410154646,18.0177832025436,53.879,1,5.56549465129034,67.71242530746,8.343
"Alabama",2017,0.67695820931835,39.1763839231041,18.0442595277252,56.219,1,5.88081926686781,67.8473159735264,8.154
"Alabama",2016,0.71967594020521,38.9851471223243,17.5159870869574,53.314,1,6.40103227924349,68.1022145456789,7.968
"Alabama",2015,0.884959576898768,38.8032928316834,16.9096017908289,50.9,1,7.21438013354272,68.6187365699667,7.657
"Alabama",2014,0.948575456187465,38.6857223103091,16.1479711723795,48.432,1,8.54300202612696,68.4434722233392,7.277
"Alabama",2013,0.910271629191749,38.3566245638454,16.5050451805048,55.126,1,9.65428468815313,69.0594121879578,6.969
"Alabama",2012,1.18207648532576,38.1367552581147,16.2862765275072,51.384,1,9.96443961531142,69.0504586975218,6.797
"Alabama",2011,1.33257265644195,38.0360754485981,15.5871648267447,51.417,1,11.2563283842109,69.1170040435252,6.513
"Alabama",2010,1.65281095022821,37.7311540472506,15.2117590168888,50.975,1,11.6365261765966,69.3506235139379,6.406
"Alabama",2009,1.8705582124021,37.5708266471397,15.1792168892189,50.609,1,11.0306940321357,70.0117951675916,6.322
"Alabama",2008,2.24661661656994,37.4756642141616,15.3023016366717,56.105,1,7.27016812913691,70.0895557605268,6.1
"Alabama",2007,1.92602357452855,37.3813435220797,14.8118424728886,55.294,1,6.18896400309943,70.3021769715576,5.942
"Alabama",2006,1.49060884026096,37.255439951468,14.4573094761287,51.124,1,6.88499443245716,70.3745572435927,5.768
"Alabama",2005,1.07225581835549,37.1826875670936,14.6176267261681,51.666,0,7.18962679534182,70.5159198080068,5.546
"Alabama",2004,1.12564666745683,36.8551948224047,14.9849396055189,52.667,0,7.09303828145154,71.0659660455325,5.238
"Alabama",2003,0.621739890231822,36.6712341230516,14.5109300171522,55.014,0,8.66721377163738,71.1073856570119,4.995
"Alabama",2002,0.803555465081162,36.5230042142034,14.1566524896567,56.789,0,7.71139610940371,71.0448052855908,4.513
"Alabama",2001,0.693879579213517,36.2432223093567,13.1909110743721,53.936,0,7.56273347262,71.329255258126,4.158
"Alabama",2000,0.292325335611972,35.991720627898,13.851833516297,55.888,0,6.57555006870885,71.8459019983676,3.921
"Alaska",2020,1.91375786862052,36.6901200494094,21.5763584828666,78.236,1,8.44567373863057,58.4253785664656,13.642
"Alaska",2019,1.91375786862052,36.4039232036307,20.9786137558182,83.079,1,5.57066275102477,65.1545701221388,13.226
"Alaska",2018,1.76286006416811,36.0610925935468,20.356965602532,74.161,1,6.91239879086087,64.1888538426281,12.695
"Alaska",2017,2.02714626647872,35.5914030238106,19.4607965720233,86.196,1,6.81995632729442,63.8259247494238,12.303
"Alaska",2016,2.29143246878934,35.1056188619938,19.7547088937234,85.494,1,7.77210794622286,64.7809525349983,11.761
"Alaska",2015,1.35422083550009,34.825539792425,18.6405789564916,85.898,1,6.87934082427185,65.6111869474779,11.46
"Alaska",2014,1.62881482004311,34.8970466872621,19.559758501056,77.473,1,6.68732061370774,66.0500697675681,10.535
"Alaska",2013,1.49798206799497,34.7276584341316,18.7853337903941,84.427,1,8.40350533633604,66.3420991060109,10.085
"Alaska",2012,1.36714931594684,34.9282410667046,18.7664485152075,75.246,1,8.02943196012902,66.159909986889,9.93
"Alaska",2011,2.49059799257802,34.6390791429022,16.9346826839791,69.334,1,7.78869871160805,66.9564062331366,9.343
"Alaska",2010,3.94237931039338,34.3723999803917,18.3159310069539,72.039,0,8.93749697014541,67.6921784071094,8.927
"Alaska",2009,3.00474320176851,33.9432232885165,17.285707536297,77.982,0,9.11242851456941,68.5071577569928,8.55
"Alaska",2008,4.36392200216741,33.8542109565448,17.4941315152566,80.72,0,7.30475216984946,68.9687932122286,8.314
"Alaska",2007,2.99641142474601,33.6961526193967,16.8119529816614,82.515,0,7.90688892909682,68.9757387948112,7.923
"Alaska",2006,1.6289008473246,34.0626353437713,17.0811861151282,75.999,0,8.47352058667418,69.3534690539405,7.423
"Alaska",2005,1.6289008473246,32.9866352989809,16.687943197741,77.729,0,9.00797196068999,69.0260819875927,7.081
"Alaska",2004,1.6289008473246,32.8958964593852,16.8817997273426,79.172,0,9.12981956565683,68.9667480655321,6.445
"Alaska",2003,1.6289008473246,32.6792430362382,16.4591510116984,76.547,0,10.5169424280718,69.5526743639574,6.1
"Alaska",2002,1.6289008473246,32.7921528485291,17.4402324702204,79.7,0,9.336501126504,69.2515202193986,5.671
"Alaska",2001,1.6289008473246,31.8450411108458,15.934047188525,87.996,0,6.69458643838147,69.3711608351164,5.163
"Alaska",2000,1.6289008473246,31.2617178978722,15.0772445533528,83.377,0,7.03417129863568,69.798109521771,4.559
"Arizona",2020,1.15881084986514,39.5666231761401,23.7042905873345,70.22,1,6.57979207996662,60.6165635727006,8.756
"Arizona",2019,1.05787874428969,39.2382775700718,21.4439989904814,74.897,1,4.94924812083816,78.3419797747323,8.145
"Arizona",2018,0.934234623404446,38.9978384320698,20.81989267178,67.201,1,5.33695202952678,77.932220859758,7.816
"Arizona",2017,1.1972173248749,38.6895140865446,20.2737066846059,65.984,1,5.59099742244302,77.4324106683466,7.539
"Arizona",2016,1.15422277451782,38.5478682875994,19.9515053301286,64.468,1,6.60100084936015,75.7683913496197,7.189
"Arizona",2015,1.12769869648283,38.3191246714845,19.273688812277,59.751,1,6.90737353638576,77.5253164696001,6.885
"Arizona",2014,0.980467308545931,37.9969185100938,18.7482581849708,56.424,1,7.95519818036632,78.5477021114512,6.561
"Arizona",2013,0.995982267893878,37.7419776646449,18.7801661902048,61.29,1,8.71500022248632,79.0699909939058,6.289
"Arizona",2012,0.808758395636977,37.4865035772299,18.6901928888774,55.616,1,9.82764789163853,78.8689132347208,6.207
"Arizona",2011,0.910141989863486,37.1452527996508,17.7474140012233,58.698,1,11.1141672601452,79.3068883093804,6.075
"Arizona",2010,1.70525203546862,36.8297017791656,17.4078232394001,58.4,1,11.7830776001464,79.5113675537366,6.02
"Arizona",2009,1.71838804481178,36.144993054648,16.9804380923676,57.899,1,10.715434282463,79.9761908299521,5.877
"Arizona",2008,1.48080636116198,36.0956170444511,16.7933964905587,59.18,1,6.17136919081124,79.9898464350218,5.677
"Arizona",2007,1.42679233896824,36.0975144172633,16.91855892837,61.848,0,5.82398412632797,76.3066722092903,5.441
"Arizona",2006,1.55909440499069,35.9139449181829,17.0506937851729,62.85,0,4.97082802186141,77.0331014391408,5.127
"Arizona",2005,1.55846549035062,35.5769062251023,16.8949889653695,62.924,0,6.20890121094213,76.3857701317852,4.841
"Arizona",2004,1.23841112560249,35.2376495230427,16.1449503356038,63.043,0,6.55951461460437,77.1744013535887,4.39
"Arizona",2003,1.28848112393301,35.0966433139222,15.7903422258093,60.789,0,7.4795074516444,76.5669662397018,4.09
"Arizona",2002,1.13041359238954,35.0284591242878,15.0811375349869,60.007,0,7.91133431316168,74.9126693593809,3.791
"Arizona",2001,0.549921806807918,34.9870699367831,15.0076474546555,65.509,0,6.80968879133714,75.7680058586757,3.435
"Arizona",2000,0.350833971331407,35.5800013432073,15.3644906169691,62.766,0,6.67957568331224,78.7531921401337,3.225
"Arkansas",2020,0.527961849476757,39.2179983302757,17.6157568478889,53.148,1,6.2489021893533,70.895023864081,9.338
"Arkansas",2019,0.563323529294812,39.1118551768107,16.5078315225243,57.799,1,4.82188455743356,76.7881877020509,8.853
"Arkansas",2018,0.564067256725258,38.765450216917,16.3937521256211,53.712,1,4.54279339748465,76.4411005947591,8.545
"Arkansas",2017,0.665717132130538,38.6475869917541,16.4365227064464,54.988,1,5.57072507574717,76.3033659656776,8.409
"Arkansas",2016,1.07086158846254,38.5237266117136,15.4828180258131,51.83,1,5.12232387943222,76.62985133764,8.079
"Arkansas",2015,1.2759367726321,38.4466131265689,15.0117990574185,48.944,1,5.91988259545382,77.5025485158169,7.62
"Arkansas",2014,1.01133742969941,38.3187823227656,14.9656364397012,51.461,1,6.63384028325598,78.3776057530267,7.284
"Arkansas",2013,1.48680142719421,38.1030816324945,14.3226622666355,45.872,1,8.08759186350741,77.8182067620405,6.819
"Arkansas",2012,1.45805662752858,37.9495132633986,14.6343109207424,46.128,0,8.87219814142564,78.529471902062,6.773
"Arkansas",2011,2.04222017924566,37.9108084162617,14.1277388299916,49.862,0,9.34413694187894,78.3852437338728,6.541
"Arkansas",2010,1.92049296310802,37.7307604105413,13.4420246946371,48.053,0,9.77845059939735,78.3385234011705,6.378
"Arkansas",2009,2.51998468677799,37.5123300282061,12.9053626122619,46.252,0,9.1488364625685,78.420806727924,6.223
"Arkansas",2008,3.37443652128295,37.5552124228214,13.0209533548832,49.936,0,6.60733337775763,78.5594262079786,5.985
"Arkansas",2007,2.38709564179524,37.4103743583756,13.2766120466474,53.438,0,7.26539180146046,78.7878990982423,5.757
"Arkansas",2006,2.58703696025283,37.4257757023443,12.8026818723869,49.918,0,6.94929868850075,78.4885615566984,5.462
"Arkansas",2005,1.90572281369546,36.9929983875547,12.8642706978418,50.981,0,6.71488467232475,78.7477478647624,5.238
"Arkansas",2004,1.96386060081042,36.9041749051482,12.4861900814429,50.301,0,7.51775387700718,79.6177219668022,4.879
"Arkansas",2003,1.43128930540631,36.7109370608476,12.9186106478168,47.257,0,7.5724942436285,79.3816206493145,4.618
"Arkansas",2002,1.2934569188304,36.6136569050215,13.4346825466301,48.911,0,7.36401346288961,79.9627633349591,4.355
"Arkansas",2001,1.2934569188304,36.4536639214812,12.4491387184179,51.143,0,6.75754597381878,80.7795904215835,4.008
"Arkansas",2000,1.2934569188304,36.2955584525772,10.9918855413868,46.853,0,6.184808569443,80.5723705492998,3.709
"California",2020,0.713776273253675,38.3951634593465,26.6520892927469,81.278,1,8.06885631829852,42.3089206709568,10.299
"California",2019,0.56691318025817,38.1221088218701,24.9605444877146,82.772,1,5.08230757011064,59.4690761894111,9.628
"California",2018,0.631998674319581,37.8596239683728,24.3887858660828,76.055,1,5.5111954144505,59.4658625284068,9.069
"California",2017,0.70061570462224,37.651116572766,23.7677933941449,77.41,1,5.8937322640007,58.7516070214644,8.594
"California",2016,0.764330879143314,37.4477205194586,23.0899721648528,75.235,1,6.44006684492994,59.6236353222471,8.325
"California",2015,0.776603431902532,37.2437464136377,22.4763798876265,72.774,1,7.15158605396414,60.7815828904863,7.998
"California",2014,0.92519811867792,36.9808229882095,21.9469441401972,69.292,1,8.43074819401445,61.4388660524451,7.472
"California",2013,0.965237845953309,36.7382400442695,21.3630248842752,70.823,1,9.93487316934728,61.9982103446836,7.241
"California",2012,0.988396072387394,36.4771529882026,21.1184253588785,67.41,1,11.2101923444128,62.0714547271225,7.038
"California",2011,1.14082830289957,36.2462918039286,20.5488779661801,64.428,1,12.2923168745919,62.9093026641896,6.741
"California",2010,1.30187516192911,36.0216419219787,20.2323450603428,67.6,1,12.6897817705757,62.471705340731,6.48
"California",2009,1.21208090780748,35.6558073521798,20.0035555758529,71.058,1,11.2089886674636,62.769157254392,6.207
"California",2008,0.975294266359749,35.5710201246217,19.8324815422596,71.921,1,7.45906623375094,62.4877675249436,6.035
"California",2007,0.90206122645403,35.3037031352782,19.6205559483619,73.007,1,6.60953300524829,60.2047726855216,5.775
"California",2006,0.793976836197748,35.0408177466894,19.2014553693667,74.518,1,6.51033462688449,59.8579158461804,5.394
"California",2005,0.63916591583279,34.7697697880673,19.4046382845142,71.977,1,7.12673096696186,60.8478879483707,5.097
"California",2004,0.638096150464309,34.6769888218955,19.333392759726,70.773,1,7.57418102160709,63.0169457924331,4.766
"California",2003,0.456696660858109,34.6509598389748,19.1810021033925,72.801,1,8.45331408581058,66.1785277430256,4.493
"California",2002,0.361323030732847,34.2861802919551,18.6474196640425,71.64,1,8.06888041496133,63.3257008932216,4.129
"California",2001,0.118911381959658,33.8251616727065,18.1363253353405,72.501,1,6.8307975999981,66.2918428161389,3.831
"California",2000,0.165330012876846,33.9974700978942,17.7005258038862,73.862,1,5.76468827379736,67.4669495326132,3.567
"Colorado",2020,1.2052924736889,38.5006067166289,32.226494901512,87.689,1,6.38933177902188,71.8476244975628,8.583
"Colorado",2019,0.694596869868666,38.2304755765849,30.8488529427291,76.832,1,3.6912329343522,83.887887897622,8.286
"Colorado",2018,1.01833637546694,37.9398382671145,30.1182990832866,78.801,1,3.91941929799921,84.0013210280843,7.998
"Colorado",2017,1.07006156777574,37.7888923685706,29.3449225756953,82.877,1,4.20000768468813,84.1668161780468,7.615
"Colorado",2016,1.08292595764496,37.5256625476375,28.1239300465929,79.671,1,4.68288407422897,84.1925839425544,7.323
"Colorado",2015,0.659754637250407,37.3047897820134,27.6337680016802,76.159,1,5.1834786454899,84.4418127565025,7.075
"Colorado",2014,0.97089807698699,37.1873801547686,26.591329954857,69.811,1,5.44268571886535,84.3651614883569,6.68
"Colorado",2013,0.816192190103689,36.9823603784626,26.2348465852891,79.115,1,6.91349178503906,83.7029766529173,6.364
"Colorado",2012,0.867456167439859,36.7673444005319,26.0385474388646,67.688,1,7.61704197183917,84.2658872669386,6.221
"Colorado",2011,1.1921522765418,36.5958521699907,25.4172923837495,70.781,1,9.14451642689655,84.4506210527056,6.061
"Colorado",2010,1.01407859228394,36.3310717951877,25.2351571209832,75.009,1,9.90613204966906,83.3618699360734,5.932
"Colorado",2009,1.20671051718607,35.9625240907604,24.7006616053183,70.8,1,8.47228119548253,84.451697876192,5.86
"Colorado",2008,1.02255134741591,35.9182037455137,24.479416356781,76.877,1,4.76952056141046,84.9412566889957,5.692
"Colorado",2007,1.24899351938896,35.7875466804072,24.0013041202177,80.089,1,5.36027555637945,83.8014487253459,5.56
"Colorado",2006,1.33462615532549,35.5797314204196,23.5915434437454,75.027,0,5.29133903007026,82.7545132649904,5.295
"Colorado",2005,1.18742076665066,35.0185570797414,24.118147247557,70.161,0,6.26114555239862,83.225334583965,4.952
"Colorado",2004,0.874314455499908,34.7487044334351,22.5787248552942,73.166,0,7.08766827516497,83.4840576346788,4.835
"Colorado",2003,0.706599551485935,34.749467388147,23.5569119034365,73.746,0,6.91425555200039,83.763994269645,4.585
"Colorado",2002,0.601281933081329,34.7033051378411,22.5336702955429,72.935,0,6.96728599396396,82.8971770975,4.275
"Colorado",2001,0.474502602646776,34.3562169909362,22.5524969847434,75.776,0,5.04663177368651,85.1847765928945,3.994
"Colorado",2000,0.395232932853877,33.9943972414436,22.7622571967279,76.108,0,4.49145418528515,84.9669081996521,3.767
"Connecticut",2020,3.20494258373475,40.9351915020492,31.6357814129225,83.141,1,7.16543497901922,67.9812481786375,12.489
"Connecticut",2019,2.49629272482131,40.7061198719766,29.6865862411638,92.507,1,5.47414017171089,74.8905768315426,11.831
"Connecticut",2018,2.35118601940008,40.562907241513,29.2589985347073,78.561,1,5.44589122688242,75.3627894023089,11.378
"Connecticut",2017,2.64757883096296,40.3835243677582,28.3897369811582,82.125,1,6.1379252099852,76.0805465940431,10.989
"Connecticut",2016,2.0970503728276,40.0867356810604,28.4001015531594,85.72,1,6.29952576068958,76.7318840012392,10.705
"Connecticut",2015,2.03292446488137,39.84178361552,27.8129687213685,83.355,1,6.89518930005631,76.5777025502898,10.294
"Connecticut",2014,1.4457789787629,39.6667262587105,27.4904307503843,80.374,1,7.90859877648692,76.872958010964,9.831
"Connecticut",2013,1.36259482547663,39.4469177548887,27.0439478543303,80.721,1,9.17641191617559,77.3416053035528,9.44
"Connecticut",2012,0.696311526434632,39.2737462423548,26.6426058539746,75.954,1,9.94358595758764,78.0688329011096,9.229
"Connecticut",2011,0.893677760465874,39.0824490345348,25.9177721507109,78.973,1,10.2321188093954,77.6146567621105,8.91
"Connecticut",2010,1.20310109098886,38.8667835406211,25.3084015897914,82.189,1,10.5513655362584,78.2405614870035,8.831
"Connecticut",2009,1.17917674932976,38.4632409285425,25.2461424420059,82.092,1,9.26980298840782,79.0945482575616,8.721
"Connecticut",2008,1.35379863204289,38.3330057362338,25.310317566402,81.594,1,6.36798834912527,80.2964482419432,8.195
"Connecticut",2007,1.61598063091286,38.2292973007236,24.5275331217206,84.019,0,6.17190452156404,79.5045211601832,7.799
"Connecticut",2006,1.762635538144,38.228061500641,23.9473249469515,84.062,0,6.23396117042995,80.0691564076673,7.391
"Connecticut",2005,1.08356078604921,37.9895685026419,24.9381419040172,79.042,0,6.2855974401344,81.4112559154404,6.988
"Connecticut",2004,1.25854739603683,37.7487687650299,24.5978516487618,79.225,0,6.40306777429,80.0878482057588,6.714
"Connecticut",2003,0.545297583241111,37.568296363268,24.5687567278637,81.166,0,6.97878208585271,81.4812408842916,6.217
"Connecticut",2002,0.693892502751717,37.172185849517,22.9222960620473,80.626,0,6.14791791752409,81.9156236148815,5.933
"Connecticut",2001,0.466087067977342,37.5622171689933,23.2370382719284,81.836,0,5.22193920254808,83.1746470067055,5.541
"Connecticut",2000,0.469819251724751,37.1026832568391,23.3988263938167,79.156,0,4.71123019237741,85.2338926588001,5.166
"Delaware",2020,3.54678564950259,41.3734079419894,25.3645435170972,73.292,1,6.72315227810213,62.1827797165574,12.899
"Delaware",2019,2.87544004502118,40.9493111267206,24.8188472771637,78.628,1,4.3232617990962,67.6540722392695,12.213
"Delaware",2018,2.68825264611946,40.696550041306,22.6683802554047,70.145,1,5.58035534588663,68.3528559065563,11.771
"Delaware",2017,1.55935043698197,40.2927493323381,23.1841104269605,71.799,1,5.51872914594076,68.7283705099804,11.444
"Delaware",2016,1.26041814371918,40.0124718375321,23.0120842589529,65.536,1,5.68795759181486,69.1928597312158,10.933
"Delaware",2015,1.48001869052175,39.6424739992431,22.5861423735694,66.049,1,5.63233621652077,69.6440766480537,10.714
"Delaware",2014,2.67204210283301,39.2664410750587,21.4902726979288,65.895,1,7.0260664003722,68.6351422702097,10.263
"Delaware",2013,2.37645409284806,39.0755042673554,21.494163104686,63.014,1,9.28141214228403,69.0250813125372,9.768
"Delaware",2012,1.19944345823538,38.8294947507993,21.1196913722942,57.896,1,8.23256742747404,69.5225778874966,9.446
"Delaware",2011,2.53545503150027,38.6833084381046,19.9896377055234,65.989,0,8.96543755695369,70.1213160113985,9.202
"Delaware",2010,2.78416899237583,38.2920560721696,19.348743955393,68.759,0,9.3650814440326,70.2693691380788,8.802
"Delaware",2009,2.80353918787077,38.0632409995458,20.0006326811445,65.969,0,8.8055275385557,72.1622555986632,8.385
"Delaware",2008,2.14962766186131,37.5935147727845,18.5013721348953,63.959,0,6.92325684139401,72.2973065839568,8.107
"Delaware",2007,2.52366220093169,37.7030577128558,18.0212173494734,71.507,0,5.48582688068792,72.4565314929854,7.721
"Delaware",2006,1.86205002397389,37.4126173436629,19.3878913994067,70.637,0,5.74294927573322,71.1730616912485,7.301
"Delaware",2005,1.18322191326983,37.2952090484715,19.4845433249596,71.254,0,6.13161801543418,73.7058471556375,6.946
"Delaware",2004,1.50847800968973,37.1827367302318,19.628864904193,69.087,0,6.9867923601905,74.5101009285827,6.577
"Delaware",2003,1.83373410610964,36.7675364103703,19.0933937670191,72.386,0,6.19725137203426,75.4673221500731,6.144
"Delaware",2002,1.83373410610964,36.7660878447395,17.4024987823134,74.982,0,6.14568794469799,75.2026601177928,5.518
"Delaware",2001,1.83373410610964,36.3261074677934,17.3858835117551,76.091,0,4.44338770032839,75.8184504523186,5.062
"Delaware",2000,1.83373410610964,36.3028485321137,17.7173410175406,79.461,0,3.6227205084874,75.9312915548623,4.752
"District of Columbia",2020,4.48923705416265,37.3086251086748,48.670356904942,92.337,1,9.54137013873913,38.5661420167783,14.381
"District of Columbia",2019,2.26709495868928,36.7484091369595,45.3097347640592,98.675,1,6.45829260699262,42.1209240112278,13.934
"District of Columbia",2018,1.42357873458086,36.6371753350748,45.7414353944381,92.521,1,7.65877687290131,42.321429842481,13.487
"District of Columbia",2017,3.45835278656776,36.612596761829,43.2654343402904,89.838,1,5.89198639686626,41.2188099808061,13.131
"District of Columbia",2016,3.22973707004125,36.5089331591233,42.971358104438,80.141,1,6.7247624280162,40.8478059808858,12.851
"District of Columbia",2015,2.3737170885794,36.4452968338123,43.1030840726658,80.133,1,7.23217269430853,39.804054576721,12.5
"District of Columbia",2014,1.51769710711754,36.5852968539657,41.7538204230429,78.216,1,8.55483553865456,39.8812857322813,11.975
"District of Columbia",2013,1.71298923338254,36.5766317219146,41.4335856347523,69.964,0,10.3801295200455,40.8831941885593,11.583
"District of Columbia",2012,1.90828135964753,36.5635126351564,40.5971315292975,77.135,0,10.1553276319254,39.379241305472,11.426
"District of Columbia",2011,2.10357348591253,36.6563618534748,39.6785739713526,66.702,0,11.2241695669506,39.9983171412113,11.537
"District of Columbia",2010,1.66189426031579,36.8029822004358,38.6173945699666,70.893,0,12.8785922878764,40.5038936029766,11.112
"District of Columbia",2009,1.8159157371254,36.9181999042786,35.7529387633264,67.269,0,11.2163962669639,38.5025106018941,10.701
"District of Columbia",2008,1.969937213935,36.9993528579853,35.8901919967288,70.125,0,7.23408980414989,37.6991482394527,10.223
"District of Columbia",2007,2.1239586907446,36.6396211405221,35.7699917727931,66.521,0,7.41996914990509,35.132723205483,9.851
"District of Columbia",2006,2.2779801675542,36.999867590666,34.3234226953038,65.302,0,8.47362096944021,34.7502278472306,9.251
"District of Columbia",2005,1.76324550019748,37.0401319773798,34.5294274950253,62.573,0,9.37971722991529,31.8753293535625,8.908
"District of Columbia",2004,1.76112713178957,37.2607600458622,36.7202368773573,62.475,0,8.81177079461895,33.137737080031,8.359
"District of Columbia",2003,1.75900876338166,37.2214316919428,33.2452024457267,66.516,0,11.144055146959,30.4913958911338,7.646
"District of Columbia",2002,1.75900876338166,37.1630597126385,31.8877512919318,59.004,0,10.1111401543852,29.279990739911,7.167
"District of Columbia",2001,1.75900876338166,36.7567784283743,31.7603401335173,63.154,0,7.69945149999329,29.2897102151941,6.637
"District of Columbia",2000,1.75900876338166,37.4350841623569,30.692294328658,65.036,0,7.5589538621948,31.0630401539492,6.292
"Florida",2020,0.869632755467735,42.2385587778593,25.388765439219,60.46,1,6.3425245645727,58.5097909527086,9.865
"Florida",2019,0.679773665167797,41.9713168570786,23.0132532119189,61.856,1,4.53878642107873,74.5207793539887,9.49
"Florida",2018,0.901437017370269,41.7298948206105,22.6737889581008,58.959,1,5.23600709728263,74.6366938858391,9.148
"Florida",2017,0.876841844417758,41.5211612435905,21.9435628371552,58.674,1,5.50090366382715,75.1811297916548,8.814
"Florida",2016,1.01395084783513,41.3991682401098,21.178983234347,57.779,1,6.01132202953736,75.4697345617372,8.519
"Florida",2015,1.05568116297783,41.1817167664664,21.0419208029965,55.836,1,6.98934013275499,75.7937045095148,8.33
"Florida",2014,1.17124878797114,40.9893234892135,20.0117707989782,52.856,1,7.98742466963111,75.9866803376032,7.965
"Florida",2013,1.4166725481592,40.7436180180291,19.8455162058134,56.538,1,9.6718759699514,76.1237895632659,7.603
"Florida",2012,1.79629236972273,40.5346313262622,19.4597684346187,54.466,1,11.5062922318744,76.3071521218406,7.609
"Florida",2011,2.45047341362281,40.3294260088735,18.7272209606045,54.454,1,12.3479409792259,76.2434368503556,7.375
"Florida",2010,2.39876902194581,40.1243096362075,18.6606653199122,54.876,0,13.1937098067508,76.4694194644831,7.269
"Florida",2009,2.60552873898199,39.7633414965793,18.1919227505451,57.763,0,11.9833708564421,76.9018224164686,7.118
"Florida",2008,2.57457843976768,39.8600129635308,18.5480518148397,56.585,0,7.46484511457291,77.534042908414,6.856
"Florida",2007,3.16313696513722,39.6183651162828,18.4495981999692,59.986,0,6.20573749186341,76.2905573061517,6.608
"Florida",2006,3.03847803075798,39.4458493913368,18.0929578948771,61.528,0,5.42728661970216,76.1755752066804,6.298
"Florida",2005,2.51652866113165,39.0416897872815,17.7834756315391,59.787,0,6.29276877294219,76.7050746752426,5.954
"Florida",2004,2.58967421668671,38.9900537013793,17.943307642886,58.283,0,7.08483896553307,77.5565562829552,5.671
"Florida",2003,1.64078220027717,38.8449471403342,17.6928880567844,57.549,0,7.26939986277832,76.956341614946,5.327
"Florida",2002,1.36014720747398,38.8081249923894,16.9730862526031,57.425,0,7.03993890801873,77.5541337868982,5.021
"Florida",2001,0.825336434641975,38.7746767030138,16.875728097152,55.871,0,6.32775924251049,78.4882174683383,4.724
"Florida",2000,0.331615232726945,38.9646213328261,16.4544666889714,61.303,0,5.08769491245043,79.1405523989221,4.445
"Georgia",2020,0.746964267190239,37.9612635037466,24.4386165561005,62.033,1,6.70789954721858,52.385063408249,8.758
"Georgia",2019,0.612201284624339,37.7066932343187,22.6013977214622,60.012,1,4.88898953931187,57.7813090803672,8.243
"Georgia",2018,0.827037470976451,37.4479614239304,22.2396745084712,60.229,1,4.81122871226797,58.2527930338729,7.844
"Georgia",2017,0.834181977661374,37.2536890259717,21.3725285081691,64.089,1,5.80155846641102,58.693120654643,7.605
"Georgia",2016,1.11538178403086,36.9994499712959,21.009282789145,60.434,1,5.95357441421786,58.8128981973588,7.353
"Georgia",2015,1.14539014729522,36.763440908637,20.290645197291,58.058,1,6.93650945163314,59.5179767515169,7.055
"Georgia",2014,1.23794942887451,36.5693711702177,19.7486110950178,56.768,1,8.27246111500081,59.8671353444168,6.622
"Georgia",2013,1.10086230544385,36.3083246106675,19.2757286782737,54.744,1,10.1298796034557,60.4233195862319,6.229
"Georgia",2012,1.63307357046838,36.086592718004,19.0448132524928,56.89,0,10.7105699936201,60.5457086707638,5.981
"Georgia",2011,1.45692247032921,35.7965608479085,18.5134907964272,55.501,0,11.7926232520597,60.7504678962549,5.696
"Georgia",2010,1.56900747786899,35.6028409320812,18.2264725144804,54.94,0,12.4788562586408,60.70597874696,5.551
"Georgia",2009,1.74620818169213,35.0414779985901,18.3346862733947,54.862,0,10.9573535566781,61.813252355657,5.527
"Georgia",2008,1.49397522925944,35.0326380709628,18.2203556071686,58.314,0,6.96912962321429,62.0997209920064,5.384
"Georgia",2007,1.87166015614138,34.85411425129,17.8732077843841,63.716,0,6.97660873575345,62.1085937295372,5.365
"Georgia",2006,1.56184928634956,34.7485055704644,17.5984769660552,66.469,0,6.67979871402264,62.1672434715255,5.181
"Georgia",2005,1.43402552699878,34.4030749980026,18.0409044936884,63.871,0,7.26194256006348,62.5609080162984,4.905
"Georgia",2004,1.10613767285967,34.2254250343257,16.8895355375979,58.928,0,7.27516402443921,63.6433055367366,4.725
"Georgia",2003,0.823399100500267,34.089194793991,17.0203147163488,62.668,0,7.39542834236936,66.1405001475344,4.367
"Georgia",2002,0.611171079008436,33.9738463670067,16.0967848909011,64.847,0,6.53494290465824,65.2433189552186,4.139
"Georgia",2001,0.513307925784746,33.7121309170385,16.1765170908273,65.313,0,5.81531373699457,66.1188380154378,3.8
"Georgia",2000,0.232090747971069,33.9750929319408,15.0843147182714,66.107,0,4.84043239249437,66.6488964748618,3.601
"Hawaii",2020,1.05001060510711,40.6246831119437,25.7798109110327,84.6,1,6.90054239653085,22.0608055809224,10.291
"Hawaii",2019,1.05001060510711,40.3952256983682,23.9790743796049,93.265,1,3.50865216786062,23.8979936039416,9.555
"Hawaii",2018,1.05001060510711,40.1532195557733,24.2609069680836,86.433,1,3.42677216599474,24.3375002023948,8.932
"Hawaii",2017,1.05001060510711,39.8299428806799,23.6949909564579,81.346,1,3.60316871393673,24.8783570034563,8.496
"Hawaii",2016,1.05001060510711,39.5690700476075,23.9704821018692,81.44,1,3.99554656298206,25.1268237809202,8.041
"Hawaii",2015,0.768369443204576,39.0553470480294,22.5001624053596,73.778,1,4.56006700701978,26.1044437598971,7.747
